Unnamed: 0.1;Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo agregado
3339;3438;Apartamento;Jardim Sulacap;2;0;0;58;1000.0;366.0;0.0;17.24;Apartamento
3340;3439;Apartamento;Leblon;3;0;0;120;3600.0;950.0;207.0;30.0;Apartamento
3341;3440;Apartamento;Barra da Tijuca;4;3;3;160;8600.0;2300.0;250.0;53.75;Apartamento
3342;3442;Apartamento;Bonsucesso;2;0;0;90;1200.0;270.0;0.0;13.33;Apartamento
3343;3443;Apartamento;Flamengo;3;1;0;123;2800.0;942.0;173.0;22.76;Apartamento
3345;3445;Apartamento;Barra da Tijuca;4;2;4;230;8000.0;2800.0;430.0;34.78;Apartamento
3346;3446;Apartamento;Recreio dos Bandeirantes;2;1;1;64;1500.0;580.0;0.0;23.44;Apartamento
3347;3447;Apartamento;Copacabana;2;0;0;72;3000.0;995.0;105.0;41.67;Apartamento
3348;3448;Apartamento;Vista Alegre;2;1;1;85;1300.0;500.0;0.0;15.29;Apartamento
3349;3449;Apartamento;Barra da Tijuca;4;2;1;190;7000.0;2200.0;660.0;36.84;Apartamento
3350;3450;Apartamento;Vila da Penha;2;1;0;48;1000.0;250.0;0.0;20.83;Apartamento
3351;3451;Apartamento;Vila Isabel;2;1;0;60;1600.0;754.0;23.0;26.67;Apartamento
3353;3453;Apartamento;Sampaio;1;0;0;51;800.0;205.0;0.0;15.69;Apartamento
3354;3454;Apartamento;Laranjeiras;3;1;0;120;3300.0;1180.0;0.0;27.5;Apartamento
3355;3455;Apartamento;Ipanema;2;1;0;45;3000.0;500.0;30.0;66.67;Apartamento
3356;3456;Apartamento;Leme;2;0;0;75;2700.0;878.0;0.0;36.0;Apartamento
3358;3458;Apartamento;São Francisco Xavier;2;2;0;74;1100.0;750.0;13.0;14.86;Apartamento
3359;3459;Apartamento;Tijuca;3;1;0;70;1700.0;790.0;113.0;24.29;Apartamento
3360;3460;Apartamento;Lagoa;3;1;0;94;4000.0;1000.0;252.0;42.55;Apartamento
3361;3461;Apartamento;Vila Isabel;1;0;0;41;1200.0;450.0;0.0;29.27;Apartamento
3362;3462;Apartamento;Recreio dos Bandeirantes;2;1;1;60;1700.0;490.0;0.0;28.33;Apartamento
3364;3464;Apartamento;Ipanema;2;2;2;85;7000.0;2050.0;308.0;82.35;Apartamento
3367;3469;Apartamento;Recreio dos Bandeirantes;3;1;1;80;2500.0;830.0;100.0;31.25;Apartamento
3368;3470;Apartamento;Barra da Tijuca;3;2;1;212;5500.0;1200.0;682.0;25.94;Apartamento
3369;3471;Apartamento;Flamengo;3;1;2;120;5000.0;881.0;1610.0;41.67;Apartamento
3370;3472;Apartamento;Copacabana;1;0;0;45;1900.0;670.0;30.0;42.22;Apartamento
3371;3473;Apartamento;Maracanã;3;1;2;109;3000.0;1100.0;190.0;27.52;Apartamento
3372;3474;Apartamento;Copacabana;1;0;0;40;1500.0;340.0;71.0;37.5;Apartamento
3373;3475;Apartamento;Tijuca;1;0;0;51;1200.0;670.0;0.0;23.53;Apartamento
3374;3476;Apartamento;Recreio dos Bandeirantes;3;2;1;120;1900.0;670.0;315.0;15.83;Apartamento
3377;3479;Apartamento;Recreio dos Bandeirantes;4;2;3;161;5000.0;900.0;0.0;31.06;Apartamento
3379;3481;Apartamento;Barra da Tijuca;3;2;1;140;4500.0;1600.0;3580.0;32.14;Apartamento
3380;3482;Apartamento;Ipanema;3;2;1;180;8500.0;1716.0;820.0;47.22;Apartamento
3381;3483;Apartamento;Maracanã;1;1;0;59;1500.0;410.0;0.0;25.42;Apartamento
3383;3485;Apartamento;Freguesia (Jacarepaguá);3;1;1;95;1600.0;840.0;226.0;16.84;Apartamento
3384;3486;Apartamento;Lins de Vasconcelos;1;1;0;60;800.0;460.0;250.0;13.33;Apartamento
3385;3489;Apartamento;Praça da Bandeira;2;0;0;57;1300.0;377.0;33.0;22.81;Apartamento
3387;3491;Apartamento;Copacabana;3;1;0;130;3100.0;1300.0;0.0;23.85;Apartamento
3388;3492;Apartamento;Leblon;1;0;0;65;3600.0;600.0;120.0;55.38;Apartamento
3389;3493;Apartamento;Oswaldo Cruz;2;1;1;84;950.0;320.0;0.0;11.31;Apartamento
3390;3496;Apartamento;Tijuca;2;1;0;88;1200.0;640.0;0.0;13.64;Apartamento
3392;3498;Apartamento;Ipanema;2;1;0;70;4000.0;614.0;150.0;57.14;Apartamento
3393;3499;Apartamento;Recreio dos Bandeirantes;2;2;1;90;2000.0;820.0;222.0;22.22;Apartamento
3394;3500;Apartamento;Pechincha;2;1;0;55;1150.0;630.0;10.0;20.91;Apartamento
3395;3501;Apartamento;Copacabana;4;1;4;240;7000.0;2300.0;500.0;29.17;Apartamento
3396;3502;Apartamento;Recreio dos Bandeirantes;3;1;1;87;3000.0;600.0;190.0;34.48;Apartamento
3397;3503;Apartamento;Copacabana;3;0;0;110;3000.0;1000.0;20.0;27.27;Apartamento
3398;3504;Apartamento;Jacarepaguá;2;1;1;70;2400.0;950.0;128.0;34.29;Apartamento
3399;3505;Apartamento;Botafogo;3;1;0;93;3200.0;750.0;122.0;34.41;Apartamento
3400;3506;Apartamento;Moneró;1;1;0;47;1200.0;290.0;49.0;25.53;Apartamento
3401;3507;Apartamento;Copacabana;1;0;0;34;1400.0;470.0;55.0;41.18;Apartamento
3402;3508;Apartamento;Tijuca;3;1;0;95;2300.0;710.0;0.0;24.21;Apartamento
3404;3510;Apartamento;Flamengo;3;1;1;205;7000.0;1550.0;0.0;34.15;Apartamento
3405;3511;Apartamento;Pechincha;2;1;0;66;1300.0;450.0;510.0;19.7;Apartamento
3407;3513;Apartamento;Rio Comprido;2;0;0;68;1000.0;580.0;15.0;14.71;Apartamento
3409;3515;Apartamento;Recreio dos Bandeirantes;3;2;1;280;3000.0;690.0;950.0;10.71;Apartamento
3410;3516;Apartamento;Copacabana;1;0;0;30;1400.0;430.0;30.0;46.67;Apartamento
3411;3517;Apartamento;Botafogo;3;1;1;110;5000.0;991.0;218.0;45.45;Apartamento
3412;3518;Apartamento;Barra da Tijuca;2;1;1;70;5000.0;2700.0;258.0;71.43;Apartamento
3413;3520;Apartamento;Copacabana;3;1;0;120;6000.0;730.0;0.0;50.0;Apartamento
3414;3521;Apartamento;Barra da Tijuca;2;1;2;74;2300.0;1350.0;0.0;31.08;Apartamento
3415;3522;Apartamento;Lins de Vasconcelos;2;1;1;145;2200.0;581.0;22.0;15.17;Apartamento
3417;3525;Apartamento;Centro;1;0;1;40;950.0;350.0;24.0;23.75;Apartamento
3418;3526;Apartamento;Freguesia (Jacarepaguá);2;1;0;68;1200.0;582.0;62.0;17.65;Apartamento
3420;3528;Apartamento;Recreio dos Bandeirantes;3;2;1;113;2500.0;560.0;243.0;22.12;Apartamento
3421;3529;Apartamento;Barra da Tijuca;4;2;1;120;3000.0;1600.0;241.0;25.0;Apartamento
3423;3531;Apartamento;Lapa;2;0;0;60;2400.0;700.0;0.0;40.0;Apartamento
3424;3532;Apartamento;Curicica;2;1;0;50;1200.0;400.0;0.0;24.0;Apartamento
3425;3533;Apartamento;Barra da Tijuca;2;1;0;51;1290.0;500.0;13.0;25.29;Apartamento
3427;3535;Apartamento;Barra da Tijuca;3;3;3;200;6000.0;2400.0;720.0;30.0;Apartamento
3428;3536;Apartamento;Barra da Tijuca;3;3;3;203;5500.0;2800.0;700.0;27.09;Apartamento
3430;3538;Apartamento;Centro;2;0;0;68;1700.0;283.0;12.0;25.0;Apartamento
3431;3539;Apartamento;Botafogo;1;1;0;40;2000.0;360.0;25.0;50.0;Apartamento
3432;3540;Apartamento;Humaitá;3;1;0;90;2000.0;948.0;151.0;22.22;Apartamento
3433;3541;Apartamento;Barra da Tijuca;2;1;1;90;3200.0;1446.0;236.0;35.56;Apartamento
3435;3543;Apartamento;Higienópolis;2;0;0;60;850.0;230.0;0.0;14.17;Apartamento
3439;3547;Apartamento;Vila Valqueire;2;1;0;90;1000.0;345.0;0.0;11.11;Apartamento
3440;3548;Apartamento;Copacabana;4;1;0;180;6500.0;1300.0;300.0;36.11;Apartamento
3443;3551;Apartamento;Copacabana;5;3;2;350;7500.0;2710.0;0.0;21.43;Apartamento
3445;3553;Apartamento;Botafogo;1;1;0;62;2600.0;650.0;100.0;41.94;Apartamento
3446;3554;Apartamento;Barra da Tijuca;2;1;1;75;1600.0;861.0;0.0;21.33;Apartamento
3447;3555;Apartamento;Tijuca;2;0;0;60;1450.0;510.0;0.0;24.17;Apartamento
3448;3556;Apartamento;Santa Teresa;2;0;1;65;2500.0;850.0;130.0;38.46;Apartamento
3449;3557;Apartamento;Tijuca;3;0;0;100;2200.0;600.0;0.0;22.0;Apartamento
3450;3558;Apartamento;Recreio dos Bandeirantes;2;1;1;75;2000.0;800.0;130.0;26.67;Apartamento
3451;3559;Apartamento;Copacabana;2;1;0;150;3000.0;1200.0;393.0;20.0;Apartamento
3452;3560;Apartamento;Engenho Novo;2;0;0;50;1200.0;411.0;7.0;24.0;Apartamento
3455;3563;Apartamento;Barra da Tijuca;3;1;1;76;1700.0;800.0;0.0;22.37;Apartamento
3456;3564;Apartamento;Barra da Tijuca;2;1;1;96;3000.0;1500.0;1500.0;31.25;Apartamento
3457;3565;Apartamento;Jardim Botânico;3;0;0;100;3300.0;730.0;209.0;33.0;Apartamento
3458;3566;Apartamento;Copacabana;4;1;1;298;5000.0;3080.0;580.0;16.78;Apartamento
3459;3567;Apartamento;Tijuca;2;0;0;75;1800.0;400.0;0.0;24.0;Apartamento
3460;3568;Apartamento;Lagoa;2;1;1;80;3000.0;1044.0;238.0;37.5;Apartamento
3461;3569;Apartamento;Leblon;3;1;0;80;3500.0;1040.0;249.0;43.75;Apartamento
3462;3570;Apartamento;Jacarepaguá;2;1;2;63;2000.0;690.0;0.0;31.75;Apartamento
3463;3571;Apartamento;Botafogo;2;1;1;90;2500.0;1080.0;187.0;27.78;Apartamento
3464;3572;Apartamento;Barra da Tijuca;3;2;1;130;5500.0;2314.0;789.0;42.31;Apartamento
3465;3573;Apartamento;Barra da Tijuca;4;2;1;103;2700.0;1600.0;134.0;26.21;Apartamento
3468;3576;Apartamento;Gávea;4;2;1;186;6000.0;2140.0;450.0;32.26;Apartamento
3469;3577;Apartamento;Vila Isabel;3;1;0;75;1600.0;774.0;0.0;21.33;Apartamento
3470;3578;Apartamento;Vila Isabel;2;1;0;57;1400.0;840.0;50.0;24.56;Apartamento
3471;3579;Apartamento;Leblon;2;2;1;165;8500.0;2500.0;500.0;51.52;Apartamento
3472;3580;Apartamento;Laranjeiras;1;0;0;48;1700.0;490.0;0.0;35.42;Apartamento
3473;3581;Apartamento;Ipanema;3;1;2;85;4500.0;1200.0;0.0;52.94;Apartamento
3474;3582;Apartamento;Barra da Tijuca;3;2;1;104;3500.0;1389.0;0.0;33.65;Apartamento
3475;3583;Apartamento;Tijuca;3;2;1;185;3600.0;1548.0;0.0;19.46;Apartamento
3476;3584;Apartamento;Barra da Tijuca;3;2;1;120;3700.0;1700.0;400.0;30.83;Apartamento
3477;3585;Apartamento;Barra da Tijuca;2;1;1;66;2200.0;1073.0;0.0;33.33;Apartamento
3478;3586;Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;0.0;37.5;Apartamento
3479;3587;Apartamento;Copacabana;1;0;0;31;1200.0;400.0;0.0;38.71;Apartamento
3480;3589;Apartamento;Flamengo;3;1;1;130;4000.0;1128.0;322.0;30.77;Apartamento
3481;3590;Apartamento;Leme;1;0;0;45;3000.0;743.0;57.0;66.67;Apartamento
3483;3592;Apartamento;Recreio dos Bandeirantes;2;1;1;128;2800.0;850.0;2710.0;21.88;Apartamento
3484;3593;Apartamento;Inhaúma;2;1;0;60;750.0;250.0;0.0;12.5;Apartamento
3485;3594;Apartamento;Copacabana;3;1;0;86;2200.0;1360.0;176.0;25.58;Apartamento
3486;3595;Apartamento;Méier;2;1;1;69;1300.0;686.0;52.0;18.84;Apartamento
3487;3596;Apartamento;Flamengo;3;1;1;265;5900.0;1300.0;732.0;22.26;Apartamento
3488;3597;Apartamento;Recreio dos Bandeirantes;3;2;1;75;2200.0;750.0;175.0;29.33;Apartamento
3489;3598;Apartamento;Barra da Tijuca;3;2;1;129;4200.0;1635.0;395.0;32.56;Apartamento
3490;3599;Apartamento;Jacarepaguá;3;1;2;98;3500.0;600.0;0.0;35.71;Apartamento
3491;3600;Apartamento;Recreio dos Bandeirantes;2;1;1;101;2500.0;660.0;0.0;24.75;Apartamento
3492;3601;Apartamento;Grajaú;3;2;1;250;2700.0;930.0;0.0;10.8;Apartamento
3493;3602;Apartamento;Botafogo;3;1;1;115;4000.0;836.0;1120.0;34.78;Apartamento
3494;3603;Apartamento;Pechincha;2;1;0;60;1150.0;640.0;0.0;19.17;Apartamento
3496;3605;Apartamento;Botafogo;3;2;1;120;2900.0;1839.0;355.0;24.17;Apartamento
3498;3607;Apartamento;Barra da Tijuca;2;1;1;78;2500.0;1100.0;100.0;32.05;Apartamento
3499;3608;Apartamento;Flamengo;2;0;0;54;2700.0;670.0;0.0;50.0;Apartamento
3500;3609;Apartamento;Leblon;4;0;1;170;7500.0;2290.0;5039.0;44.12;Apartamento
3501;3610;Apartamento;Lagoa;4;3;1;240;7500.0;2700.0;800.0;31.25;Apartamento
3502;3611;Apartamento;Copacabana;3;0;0;170;4000.0;1900.0;235.0;23.53;Apartamento
3505;3614;Apartamento;Barra da Tijuca;4;3;2;167;3700.0;1900.0;548.0;22.16;Apartamento
3507;3616;Apartamento;Botafogo;4;0;1;164;5000.0;2043.0;397.0;30.49;Apartamento
3508;3617;Apartamento;Flamengo;1;0;0;38;1200.0;505.0;55.0;31.58;Apartamento
3509;3618;Apartamento;Recreio dos Bandeirantes;3;2;3;198;1500.0;1571.0;400.0;7.58;Apartamento
3510;3619;Apartamento;Recreio dos Bandeirantes;3;1;1;102;2000.0;600.0;250.0;19.61;Apartamento
3511;3620;Apartamento;Botafogo;2;1;1;98;2800.0;1800.0;217.0;28.57;Apartamento
3513;3622;Apartamento;Botafogo;3;2;1;190;4500.0;1850.0;400.0;23.68;Apartamento
3515;3624;Apartamento;Ipanema;2;0;0;60;3000.0;550.0;80.0;50.0;Apartamento
3516;3625;Apartamento;Flamengo;3;1;1;110;3500.0;1273.0;207.0;31.82;Apartamento
3517;3626;Apartamento;Barra da Tijuca;4;3;2;267;9500.0;2529.0;565.0;35.58;Apartamento
3518;3627;Apartamento;Tijuca;2;0;0;60;1500.0;300.0;25.0;25.0;Apartamento
3519;3628;Apartamento;Barra da Tijuca;4;2;2;114;2000.0;1174.0;130.0;17.54;Apartamento
3520;3629;Apartamento;Leme;2;0;0;62;2300.0;999.0;131.0;37.1;Apartamento
3521;3630;Apartamento;Ipanema;1;0;0;50;2500.0;600.0;150.0;50.0;Apartamento
3523;3632;Apartamento;Botafogo;3;1;1;130;2600.0;1200.0;100.0;20.0;Apartamento
3524;3633;Apartamento;Barra da Tijuca;3;2;0;89;2150.0;1200.0;219.0;24.16;Apartamento
3525;3634;Apartamento;Santa Teresa;3;0;0;90;2700.0;365.0;10.0;30.0;Apartamento
3528;3637;Apartamento;Leme;3;0;0;127;3000.0;1350.0;180.0;23.62;Apartamento
3529;3638;Apartamento;Barra da Tijuca;2;1;1;69;2800.0;1350.0;348.0;40.58;Apartamento
3530;3639;Apartamento;Barra da Tijuca;1;2;0;58;1800.0;800.0;207.0;31.03;Apartamento
3531;3640;Apartamento;Leblon;1;1;1;95;5000.0;2880.0;351.0;52.63;Apartamento
3532;3641;Apartamento;Botafogo;3;1;0;118;4500.0;1488.0;194.0;38.14;Apartamento
3534;3643;Apartamento;Recreio dos Bandeirantes;3;2;2;110;2700.0;1300.0;250.0;24.55;Apartamento
3536;3645;Apartamento;Ipanema;2;1;0;85;4000.0;1200.0;0.0;47.06;Apartamento
3537;3646;Apartamento;Recreio dos Bandeirantes;2;1;1;72;1700.0;800.0;125.0;23.61;Apartamento
3538;3647;Apartamento;Copacabana;4;2;1;195;5000.0;1800.0;350.0;25.64;Apartamento
3539;3648;Apartamento;Leblon;1;1;0;55;4500.0;2000.0;0.0;81.82;Apartamento
3541;3650;Apartamento;Jacarepaguá;3;2;1;125;3000.0;1000.0;250.0;24.0;Apartamento
3542;3651;Apartamento;Gávea;2;1;2;85;4250.0;1500.0;150.0;50.0;Apartamento
3543;3652;Apartamento;Copacabana;3;0;0;92;4200.0;720.0;0.0;45.65;Apartamento
3544;3653;Apartamento;Tijuca;2;0;0;70;1750.0;410.0;64.0;25.0;Apartamento
3545;3654;Apartamento;Laranjeiras;3;1;0;120;5500.0;550.0;195.0;45.83;Apartamento
3546;3655;Apartamento;Ipanema;3;1;1;160;7000.0;2258.0;393.0;43.75;Apartamento
3547;3656;Apartamento;Barra da Tijuca;4;1;2;350;7000.0;1150.0;750.0;20.0;Apartamento
3548;3657;Apartamento;Campo Grande;2;1;0;43;900.0;220.0;0.0;20.93;Apartamento
3549;3658;Apartamento;Copacabana;2;1;0;100;4000.0;350.0;127.0;40.0;Apartamento
3552;3661;Apartamento;Santa Teresa;2;0;0;65;1000.0;420.0;12.0;15.38;Apartamento
3554;3663;Apartamento;Barra da Tijuca;3;1;1;90;3250.0;1650.0;180.0;36.11;Apartamento
3555;3664;Apartamento;Copacabana;2;1;0;80;3200.0;770.0;0.0;40.0;Apartamento
3557;3666;Apartamento;Todos os Santos;2;0;0;52;1100.0;130.0;0.0;21.15;Apartamento
3558;3667;Apartamento;Rocha Miranda;3;1;1;90;1200.0;250.0;0.0;13.33;Apartamento
3559;3668;Apartamento;Copacabana;2;0;1;167;8000.0;2785.0;3431.0;47.9;Apartamento
3560;3669;Apartamento;Vila Isabel;2;0;1;74;1500.0;849.0;91.0;20.27;Apartamento
3561;3670;Apartamento;Rio Comprido;3;1;1;79;2400.0;1095.0;0.0;30.38;Apartamento
3563;3672;Apartamento;Recreio dos Bandeirantes;2;1;1;67;1850.0;780.0;1200.0;27.61;Apartamento
3564;3673;Apartamento;Recreio dos Bandeirantes;2;1;1;76;1600.0;559.0;135.0;21.05;Apartamento
3565;3674;Apartamento;Leblon;2;2;1;85;3300.0;1948.0;0.0;38.82;Apartamento
3567;3676;Apartamento;Itanhangá;2;0;0;58;750.0;638.0;27.0;12.93;Apartamento
3568;3677;Apartamento;Copacabana;1;0;0;42;1800.0;375.0;22.0;42.86;Apartamento
3571;3680;Apartamento;Taquara;2;1;0;55;850.0;550.0;20.0;15.45;Apartamento
3572;3681;Apartamento;Copacabana;1;0;0;35;1200.0;418.0;25.0;34.29;Apartamento
3574;3683;Apartamento;Copacabana;4;2;0;200;6200.0;1335.0;467.0;31.0;Apartamento
3575;3684;Apartamento;Jardim Botânico;2;1;1;70;3400.0;760.0;130.0;48.57;Apartamento
3576;3685;Apartamento;Ipanema;1;0;0;47;2500.0;605.0;86.0;53.19;Apartamento
3578;3687;Apartamento;Andaraí;1;0;1;59;1250.0;545.0;49.0;21.19;Apartamento
3579;3688;Apartamento;Tijuca;3;1;1;90;3000.0;900.0;0.0;33.33;Apartamento
3581;3690;Apartamento;Estácio;3;0;0;105;1900.0;677.0;0.0;18.1;Apartamento
3582;3691;Apartamento;Leblon;2;1;0;65;2500.0;620.0;117.0;38.46;Apartamento
3583;3692;Apartamento;Copacabana;3;0;1;73;2300.0;1188.0;131.0;31.51;Apartamento
3585;3694;Apartamento;Grajaú;2;1;0;78;1500.0;802.0;40.0;19.23;Apartamento
3586;3695;Apartamento;Rio Comprido;2;1;1;76;1600.0;700.0;25.0;21.05;Apartamento
3590;3699;Apartamento;Taquara;2;1;1;60;866.0;580.0;13.0;14.43;Apartamento
3591;3700;Apartamento;Ipanema;2;1;0;81;3100.0;1070.0;298.0;38.27;Apartamento
3592;3701;Apartamento;Copacabana;1;0;0;50;2000.0;617.0;0.0;40.0;Apartamento
3593;3702;Apartamento;Flamengo;2;1;0;85;3000.0;810.0;120.0;35.29;Apartamento
3594;3703;Apartamento;Vargem Pequena;2;1;2;68;1600.0;730.0;80.0;23.53;Apartamento
3595;3704;Apartamento;Tijuca;2;1;0;70;2000.0;660.0;85.0;28.57;Apartamento
3596;3705;Apartamento;Barra da Tijuca;3;2;1;130;3600.0;1597.0;300.0;27.69;Apartamento
3597;3706;Apartamento;Copacabana;2;0;1;70;2200.0;650.0;70.0;31.43;Apartamento
3598;3707;Apartamento;Barra da Tijuca;2;1;1;52;1300.0;750.0;102.0;25.0;Apartamento
3599;3708;Apartamento;Gamboa;2;0;0;35;850.0;90.0;0.0;24.29;Apartamento
3600;3709;Apartamento;Laranjeiras;2;0;0;106;2700.0;890.0;155.0;25.47;Apartamento
3601;3710;Apartamento;Olaria;2;1;0;53;850.0;320.0;25.0;16.04;Apartamento
3602;3711;Apartamento;Tijuca;2;0;0;65;2400.0;506.0;0.0;36.92;Apartamento
3603;3712;Apartamento;Taquara;3;1;0;60;1100.0;441.0;345.0;18.33;Apartamento
3604;3713;Apartamento;Laranjeiras;3;0;1;118;2100.0;1627.0;203.0;17.8;Apartamento
3607;3716;Apartamento;Madureira;2;1;0;91;1400.0;450.0;0.0;15.38;Apartamento
3609;3718;Apartamento;Ipanema;2;1;0;70;3900.0;765.0;75.0;55.71;Apartamento
3610;3719;Apartamento;Vila Isabel;1;1;0;66;1000.0;750.0;20.0;15.15;Apartamento
3611;3720;Apartamento;Botafogo;2;1;1;90;5000.0;2100.0;210.0;55.56;Apartamento
3613;3722;Apartamento;Leblon;3;2;1;200;8000.0;3300.0;839.0;40.0;Apartamento
3615;3724;Apartamento;Vila Isabel;2;1;1;65;1500.0;529.0;0.0;23.08;Apartamento
3617;3726;Apartamento;Recreio dos Bandeirantes;2;1;1;90;1200.0;1059.0;0.0;13.33;Apartamento
3619;3728;Apartamento;Centro;1;0;0;33;850.0;342.0;21.0;25.76;Apartamento
3620;3729;Apartamento;Laranjeiras;3;3;0;150;3700.0;900.0;350.0;24.67;Apartamento
3621;3730;Apartamento;Recreio dos Bandeirantes;4;3;3;360;3000.0;1705.0;763.0;8.33;Apartamento
3623;3732;Apartamento;Barra da Tijuca;4;2;1;148;2500.0;1900.0;238.0;16.89;Apartamento
3625;3734;Apartamento;Tijuca;2;1;0;73;1800.0;715.0;0.0;24.66;Apartamento
3626;3735;Apartamento;Recreio dos Bandeirantes;2;2;1;100;2100.0;570.0;0.0;21.0;Apartamento
3627;3736;Apartamento;Recreio dos Bandeirantes;2;1;1;66;1950.0;790.0;108.0;29.55;Apartamento
3629;3738;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;950.0;115.0;21.43;Apartamento
3632;3742;Apartamento;Campo Grande;2;1;0;48;700.0;300.0;0.0;14.58;Apartamento
3633;3743;Apartamento;Copacabana;1;0;0;30;1300.0;610.0;60.0;43.33;Apartamento
3634;3744;Apartamento;Botafogo;2;0;0;65;1890.0;590.0;76.0;29.08;Apartamento
3635;3745;Apartamento;Botafogo;1;0;1;52;2000.0;450.0;0.0;38.46;Apartamento
3636;3746;Apartamento;Recreio dos Bandeirantes;2;2;1;70;1500.0;1119.0;150.0;21.43;Apartamento
3637;3747;Apartamento;Ipanema;1;0;0;40;2500.0;551.0;26.0;62.5;Apartamento
3638;3748;Apartamento;Leblon;2;1;2;150;8000.0;1136.0;519.0;53.33;Apartamento
3639;3750;Apartamento;Barra da Tijuca;4;3;2;420;8000.0;2700.0;0.0;19.05;Apartamento
3640;3751;Apartamento;Barra da Tijuca;3;1;1;165;4000.0;2050.0;480.0;24.24;Apartamento
3642;3753;Apartamento;Copacabana;1;0;0;28;950.0;647.0;56.0;33.93;Apartamento
3643;3754;Apartamento;Recreio dos Bandeirantes;2;1;1;63;1600.0;755.0;1010.0;25.4;Apartamento
3644;3755;Apartamento;Leblon;3;1;1;105;5000.0;1750.0;290.0;47.62;Apartamento
3645;3757;Apartamento;Leblon;4;2;1;170;6500.0;4300.0;680.0;38.24;Apartamento
3646;3758;Apartamento;Maracanã;1;0;0;45;1350.0;399.0;20.0;30.0;Apartamento
3648;3760;Apartamento;Copacabana;3;0;1;97;3300.0;707.0;883.0;34.02;Apartamento
3649;3761;Apartamento;Tijuca;1;0;0;50;1500.0;380.0;0.0;30.0;Apartamento
3650;3762;Apartamento;Leblon;1;1;0;55;4250.0;1600.0;0.0;77.27;Apartamento
3651;3763;Apartamento;Copacabana;3;1;0;135;3350.0;1150.0;337.0;24.81;Apartamento
3653;3765;Apartamento;Copacabana;2;1;0;60;2500.0;795.0;110.0;41.67;Apartamento
3654;3766;Apartamento;Leme;2;2;1;181;8000.0;1800.0;674.0;44.2;Apartamento
3655;3767;Apartamento;Del Castilho;2;0;0;53;890.0;280.0;0.0;16.79;Apartamento
3657;3770;Apartamento;Vila Isabel;2;0;0;80;1400.0;498.0;20.0;17.5;Apartamento
3658;3771;Apartamento;Barra da Tijuca;4;2;2;146;4900.0;2000.0;3500.0;33.56;Apartamento
3659;3772;Apartamento;Barra da Tijuca;2;1;0;60;1500.0;705.0;100.0;25.0;Apartamento
3660;3773;Apartamento;Ipanema;2;0;1;75;5200.0;476.0;120.0;69.33;Apartamento
3661;3774;Apartamento;Jacarepaguá;2;1;0;54;800.0;300.0;0.0;14.81;Apartamento
3662;3775;Apartamento;Flamengo;2;0;0;83;2300.0;660.0;0.0;27.71;Apartamento
3663;3776;Apartamento;Barra da Tijuca;4;2;1;300;7000.0;3200.0;1100.0;23.33;Apartamento
3665;3778;Apartamento;Copacabana;1;0;1;40;2200.0;670.0;82.0;55.0;Apartamento
3666;3779;Apartamento;Centro;2;1;0;64;1800.0;373.0;61.0;28.12;Apartamento
3667;3780;Apartamento;Tijuca;3;2;1;136;3400.0;1300.0;252.0;25.0;Apartamento
3668;3781;Apartamento;Andaraí;3;0;0;110;1800.0;620.0;125.0;16.36;Apartamento
3669;3782;Apartamento;Laranjeiras;4;2;1;327;7500.0;1800.0;6444.0;22.94;Apartamento
3670;3783;Apartamento;Vargem Pequena;3;0;1;79;1600.0;500.0;900.0;20.25;Apartamento
3671;3784;Apartamento;Copacabana;3;0;0;110;3300.0;914.0;0.0;30.0;Apartamento
3673;3786;Apartamento;Jardim Botânico;2;1;1;74;2700.0;1770.0;252.0;36.49;Apartamento
3674;3787;Apartamento;Copacabana;1;0;0;27;1400.0;450.0;0.0;51.85;Apartamento
3675;3788;Apartamento;Barra da Tijuca;2;2;2;200;9009.0;1700.0;530.0;45.04;Apartamento
3679;3792;Apartamento;Tijuca;3;0;1;118;2500.0;840.0;0.0;21.19;Apartamento
3680;3793;Apartamento;Barra da Tijuca;4;2;1;105;2800.0;1050.0;2200.0;26.67;Apartamento
3682;3795;Apartamento;Recreio dos Bandeirantes;3;2;1;127;2500.0;1100.0;0.0;19.69;Apartamento
3684;3797;Apartamento;São Conrado;3;2;1;114;2200.0;1373.0;0.0;19.3;Apartamento
3685;3799;Apartamento;Praça da Bandeira;2;0;0;66;1600.0;330.0;46.0;24.24;Apartamento
3687;3801;Apartamento;Curicica;2;1;0;49;1000.0;400.0;0.0;20.41;Apartamento
3688;3802;Apartamento;Laranjeiras;4;2;1;327;6200.0;1850.0;6444.0;18.96;Apartamento
3691;3806;Apartamento;Copacabana;3;0;0;140;3600.0;1298.0;280.0;25.71;Apartamento
3692;3807;Apartamento;Icaraí;1;1;1;55;2500.0;830.0;175.0;45.45;Apartamento
3693;3808;Apartamento;Rio Comprido;2;1;1;70;1600.0;500.0;0.0;22.86;Apartamento
3696;3811;Apartamento;Flamengo;1;0;0;38;1700.0;400.0;0.0;44.74;Apartamento
3698;3813;Apartamento;Vila Isabel;2;0;0;59;1100.0;747.0;0.0;18.64;Apartamento
3699;3814;Apartamento;Barra da Tijuca;3;2;2;207;5500.0;2570.0;72.0;26.57;Apartamento
